" Feature Name"|"Antarctica ID"|"Class"|"Latitude"|"Longitude"|"Elevation (m)"|"Decision Year"|"Date Last Modified"|
"Withrow Glacier"|"16741"|"Glacier"|"772400S"|"1562500W"|""|"01-JAN-1966"|""
"Wood Glacier"|"16770"|"Glacier"|"722900S"|"1664200E"|""|"01-JAN-1964"|""
"Woodberry Glacier"|"16765"|"Glacier"|"750600S"|"1613800E"|""|"01-JAN-1968"|""
"Woodbury Glacier"|"16767"|"Glacier"|"644700S"|"0622000W"|""|"01-JAN-1965"|""
"Wotkyns Glacier"|"16801"|"Glacier"|"860400S"|"1312500W"|""|"01-JAN-1967"|""
"Wright Lower Glacier"|"16811"|"Glacier"|"772500S"|"1625810E"|""|"01-JAN-1962"|""
"Wright Upper Glacier"|"16817"|"Glacier"|"773207S"|"1603328E"|""|"01-JAN-1962"|""
"Wubbold Glacier"|"16822"|"Glacier"|"692000S"|"0713500W"|""|""|""
"Wyatt Glacier"|"16831"|"Glacier"|"681800S"|"0661000W"|""|"01-JAN-1962"|""
"Wyckoff Glacier"|"16836"|"Glacier"|"841100S"|"1644000E"|""|"01-JAN-1966"|""
"Wylde Glacier"|"16840"|"Glacier"|"733200S"|"1664200E"|""|"01-JAN-1966"|""
"Yamato Glacier"|"16855"|"Glacier"|"712500S"|"0353500E"|""|"01-JAN-1966"|""
"Yancey Glacier"|"16858"|"Glacier"|"801400S"|"1583000E"|""|"01-JAN-1965"|""
"Yates Glacier"|"16866"|"Glacier"|"704900S"|"0621200W"|""|"01-JAN-1976"|""
"Yeats Glacier"|"16869"|"Glacier"|"850100S"|"1750000W"|""|"01-JAN-1964"|""
"Yoder Glacier"|"16884"|"Glacier"|"750700S"|"1142400W"|""|"01-JAN-1976"|""
"Young Glacier"|"16889"|"Glacier"|"780400S"|"0844900W"|""|"01-JAN-1961"|"05-Jun-2000"
"Zaneveld Glacier"|"16911"|"Glacier"|"852600S"|"1762500W"|""|"01-JAN-1966"|""
"Zapol Glacier"|"18893"|"Glacier"|"783500S"|"0855100W"|""|"01-NOV-2006"|""
"Zeller Glacier"|"16933"|"Glacier"|"805500S"|"1563000E"|""|"01-JAN-1965"|""
"Zenith Glacier"|"16934"|"Glacier"|"715200S"|"1634500E"|""|"01-JAN-1969"|""
"Zephyr Glacier"|"16937"|"Glacier"|"692800S"|"0683600W"|""|""|""
"Zetland Glacier"|"17297"|"Glacier"|"780034S"|"1635018E"|""|"01-JAN-1994"|"15-Jun-2008"
"Zinberg Glacier"|"18594"|"Glacier"|"722100S"|"0960400W"|""|"01-JAN-2003"|""
"Zoller Glacier"|"16957"|"Glacier"|"775242S"|"1621734E"|""|"01-JAN-1964"|""
"Zonda Glacier"|"16958"|"Glacier"|"693300S"|"0683000W"|""|""|""
"Zotikov Glacier"|"16960"|"Glacier"|"850200S"|"1691500W"|""|"01-JAN-1966"|""
"Zuniga Glacier"|"16975"|"Glacier"|"743400S"|"1115100W"|""|""|""
"Zwally Glacier"|"19410"|"Glacier"|"711244S"|"1650812E"|"1383"|"19-JUL-2011"|"03-Oct-2011"
"Zykov Glacier"|"16980"|"Glacier"|"703700S"|"1644600E"|""|"01-JAN-1964"|""
"Zélée Glacier"|"16929"|"Glacier"|"665200S"|"1411000E"|""|"01-JAN-1955"|""
"Zélée Glacier Tongue"|"16930"|"Glacier"|"664700S"|"1411000E"|""|"01-JAN-1956"|""
"Copper Col"|"3116"|"Gap"|"644400S"|"0632300W"|"305"|"01-JAN-1960"|""
"Ernesto Pass"|"4574"|"Gap"|"540100S"|"0374400W"|""|"01-JAN-1963"|""
"Shackleton Gap"|"13619"|"Gap"|"540800S"|"0371200W"|"300"|"01-JAN-1963"|""
"Glacier Bluff"|"5721"|"Cliff"|"623200S"|"0594800W"|"30"|"01-JAN-1953"|""
"Trulla Bluff"|"15590"|"Cliff"|"590200S"|"0263100W"|""|"01-JAN-1972"|""
"Glacier Strait"|"5726"|"Channel"|"732500S"|"1692400E"|""|"01-JAN-1966"|""
"Glacier Point"|"5724"|"Cape"|"540700S"|"0370800W"|""|"01-JAN-1965"|""
"Odell Glacier Station"|"19103"|"Building"|"763900S"|"1595800E"|"1600"|""|"27-Mar-2013"
"Glacier Bight"|"5720"|"Bay"|"715000S"|"0992500W"|""|"01-JAN-1968"|"28-Jan-2004"
"Blériot Glacier"|"19367"|"Airport"|"604600S"|"0443700W"|""|""|""
